restaurant_id,rate,votes
4180,"""3.7/5""",48
42392,"""4.0 /5""",571
44376,"""4.4 /5""",44
21252,,0
13116,"""3.5/5""",13
51657,"""4.2 /5""",1113
5979,"""3.5/5""",13
22363,"""3.1/5""",55
44565,"""3.7 /5""",418
3169,,0
18956,"""3.3/5""",7
18303,"""3.8/5""",111
7067,"""4.1/5""",119
4365,"""3.1/5""",100
29729,"""4.3 /5""",2304
49866,"""4.1 /5""",172
22207,"""4.2/5""",1033
46937,"""3.4 /5""",77
40445,,0
23257,"""2.7/5""",43
8766,"""3.5/5""",735
1445,"""4.0/5""",164
36254,"""3.6 /5""",19
4586,"""4.2/5""",707
39107,"""3.6 /5""",26
21620,,0
28032,,0
38186,,0
1798,"""3.9/5""",193
50295,"""4.2 /5""",372
13856,"""3.5/5""",18
41727,"""3.9 /5""",262
9970,"""4.5/5""",546
23627,"""3.8/5""",151
11782,"""4.5/5""",1401
24459,"""3.7/5""",50
38902,"""3.3 /5""",7
29835,"""4.0 /5""",76
39695,,0
23918,"""3.3/5""",106
4551,"""4.1/5""",3020
50515,"""3.9 /5""",393
7214,,0
5218,"""3.7/5""",29
5614,,0
5321,"""3.7/5""",184
23774,"""2.9/5""",132
13113,"""3.3/5""",261
49987,,0
25237,"""3.3/5""",58
39559,"""4.9 /5""",1940
32684,"""3.9 /5""",338
5642,"""3.9/5""",234
28023,"""NEW""",0
47866,"""3.3 /5""",13
17900,"""3.5/5""",22
49042,"""3.9 /5""",41
6210,"""3.8/5""",203
11888,"""3.5/5""",10
39582,"""3.9 /5""",461
4634,"""3.7/5""",33
21102,"""3.9 /5""",118
23258,"""2.8/5""",39
39804,"""3.6 /5""",27
46186,"""3.9 /5""",284
1205,"""3.7/5""",108
31131,"""3.6 /5""",73
3260,"""4.1/5""",59
31188,"""3.8 /5""",295
45367,"""4.2 /5""",956
24041,"""3.4/5""",78
13222,"""4.5/5""",8382
42558,"""3.9 /5""",125
36713,"""4.5 /5""",272
16882,"""2.8/5""",75
27318,"""3.3/5""",5
6311,"""3.6/5""",11
23734,"""3.6/5""",19
49689,"""3.5 /5""",16
17444,"""3.6/5""",16
47718,"""3.8 /5""",74
48562,"""4.6 /5""",4841
42618,"""4.5 /5""",873
5992,"""3.6/5""",10
8957,"""4.0/5""",1014
12154,"""3.6/5""",44
40653,"""2.9 /5""",76
35617,"""4.0 /5""",66
38649,"""4.5 /5""",1204
875,"""NEW""",0
7485,"""4.2/5""",416
1997,"""3.1/5""",4
17268,,0
18665,"""4.2/5""",1855
36458,"""3.8 /5""",23
51342,"""3.8 /5""",184
27292,"""4.0/5""",25
30032,"""3.6 /5""",26
10017,,0
34681,"""4.4 /5""",1577
50642,"""3.6 /5""",59
32542,"""3.7 /5""",13
5877,"""4.0/5""",68
36498,,0
28009,"""3.4/5""",39
39495,"""3.6 /5""",99
46353,"""3.9 /5""",32
34870,"""4.5 /5""",1195
3299,"""2.7/5""",377
26496,"""4.4/5""",369
12759,"""4.1/5""",168
51368,"""3.2 /5""",232
32800,"""3.2 /5""",13
14230,"""3.5/5""",11
7823,"""3.1/5""",19
26033,"""3.1 /5""",12
26574,"""4.2/5""",1063
28430,"""4.3 /5""",2871
34893,"""3.8 /5""",342
51091,"""4.0 /5""",328
48459,"""3.2 /5""",58
20832,,0
35235,"""3.4 /5""",17
4438,,0
48894,"""4.4 /5""",650
45223,"""3.1 /5""",4
46192,"""3.5 /5""",141
35061,"""3.1 /5""",18
46213,"""3.1 /5""",8
44490,"""3.7 /5""",69
13070,"""4.1/5""",153
17486,"""NEW""",0
15679,"""3.6/5""",11
40373,"""2.3 /5""",178
39815,"""4.0 /5""",1070
49901,"""3.8 /5""",81
21463,"""3.5 /5""",7
867,"""3.1/5""",19
34171,"""3.5 /5""",7
44549,"""3.5 /5""",14
29210,"""4.2 /5""",1176
45705,"""3.2 /5""",292
10606,"""3.7/5""",126
33702,"""4.2 /5""",53
28564,"""3.9 /5""",331
17132,"""3.9/5""",533
20763,"""3.1/5""",6
21449,"""3.3 /5""",34
49887,"""NEW""",0
38718,"""4.0 /5""",166
43384,"""3.9 /5""",183
13461,"""3.8/5""",490
18358,"""3.7/5""",216
46305,"""3.8 /5""",21
25916,"""NEW""",0
41420,,0
20233,"""3.7/5""",24
16853,"""4.4/5""",790
31385,"""3.5 /5""",34
1800,"""3.1/5""",16
18069,"""4.0/5""",1202
44145,"""3.3 /5""",210
2650,"""4.2/5""",3227
32468,"""4.0 /5""",270
2672,"""3.3/5""",9
28378,,0
10236,,0
39024,,0
28811,,0
23870,"""4.1/5""",172
22606,,0
35222,"""3.2 /5""",64
40520,"""3.8 /5""",28
34247,"""3.5 /5""",10
33269,"""3.7 /5""",25
39389,"""3.3 /5""",4
7317,"""NEW""",0
433,"""3.5/5""",10
35731,"""3.5 /5""",12
1538,"""3.8/5""",12
31721,"""NEW""",0
43946,"""4.3 /5""",430
18266,"""NEW""",0
43037,"""NEW""",0
49870,"""3.0 /5""",106
44537,"""3.9 /5""",31
42789,"""4.1 /5""",1054
33236,,0
6831,"""3.5/5""",13
47856,,0
28263,"""NEW""",0
28458,"""4.2 /5""",822
5954,"""4.2/5""",4422
47496,"""4.2 /5""",444
50406,"""3.5 /5""",50
17194,"""3.9/5""",50
20693,"""3.6/5""",15
42241,"""4.3 /5""",73
17259,,0
28018,"""3.3/5""",5
50856,,0
42184,"""4.3 /5""",620
29082,"""3.6 /5""",11
14446,"""NEW""",0
11008,"""3.9/5""",579
20800,"""3.5/5""",21
14095,"""3.2/5""",426
29341,"""4.1 /5""",3006
28607,"""3.7 /5""",47
34129,"""3.8 /5""",170
29932,"""NEW""",0
32228,"""3.7 /5""",28
30083,"""4.4 /5""",347
305,"""4.1/5""",216
36183,"""NEW""",0
32990,"""3.5 /5""",9
29260,"""4.0 /5""",1776
10159,,0
44759,"""4.3 /5""",771
37773,,0
47782,"""3.9 /5""",235
23211,"""3.7/5""",246
6091,"""4.4 /5""",282
41851,"""3.7 /5""",22
40219,"""2.8 /5""",26
23657,"""3.9/5""",212
23098,,0
22639,,0
20003,"""4.4/5""",385
6559,"""3.2/5""",41
32873,"""3.8 /5""",64
2276,"""4.0/5""",129
1742,"""3.4/5""",9
13081,"""3.7/5""",161
38258,"""4.4 /5""",1912
39737,"""3.5 /5""",107
27464,"""3.2/5""",5
49733,"""3.8 /5""",20
32028,"""3.8 /5""",29
5315,"""3.9/5""",206
49873,"""4.0 /5""",90
21234,"""3.0 /5""",62
15781,"""NEW""",0
30979,"""3.3 /5""",9
42524,"""3.2 /5""",4
19083,"""3.5/5""",5
37162,"""3.4 /5""",8
37308,,0
7215,,0
27673,"""3.4/5""",8
17436,"""3.5/5""",22
19210,"""4.0/5""",142
14139,"""3.5/5""",43
37437,"""3.6 /5""",47
5134,"""3.3/5""",261
21942,"""4.2/5""",380
29355,"""3.9 /5""",586
37027,"""3.6 /5""",76
38007,"""2.5 /5""",35
114,,0
27749,,0
42770,,0
3621,"""3.7/5""",237
21586,,0
35176,"""3.7 /5""",13
16838,"""4.0/5""",150
16337,,0
20331,"""4.2/5""",9
17418,"""3.3/5""",5
11819,"""3.6/5""",54
31738,"""3.9 /5""",201
8340,"""4.2/5""",468
19621,"""2.9/5""",345
30210,"""3.7 /5""",61
30302,"""3.8 /5""",30
39883,"""3.1 /5""",94
18857,"""3.9/5""",388
23281,,0
37908,"""3.8 /5""",62
24199,"""3.7/5""",105
41935,,0
49084,"""3.1 /5""",40
27459,"""3.9/5""",85
4666,,0
27716,,0
44882,"""3.8 /5""",139
33056,"""3.7 /5""",61
36321,"""3.3 /5""",6
47903,,0
23534,"""3.7/5""",25
19272,"""4.3/5""",3592
36795,"""3.6 /5""",16
47530,"""3.7 /5""",51
43421,"""4.0 /5""",95
5611,"""4.1/5""",119
9737,"""4.0/5""",193
6808,,0
41603,"""3.8 /5""",36
43000,,0
18770,"""3.9/5""",815
9104,"""4.1/5""",240
47110,"""3.2 /5""",11
33580,"""NEW""",0
4425,,0
17276,,0
43331,"""4.2 /5""",82
8860,"""3.3/5""",4
10013,"""3.7/5""",44
8287,"""3.9/5""",1388
50387,"""3.6 /5""",43
21114,"""3.7 /5""",582
2269,"""3.9/5""",34
9538,,0
49038,"""3.5 /5""",16
49365,"""3.6 /5""",33
3215,,0
18160,"""3.0/5""",317
43287,"""4.5 /5""",3595
1082,"""3.9/5""",100
40011,"""4.1 /5""",196
25520,"""3.1/5""",11
29136,"""3.7 /5""",112
999,"""3.5/5""",269
25765,"""3.0/5""",9
8800,"""3.9/5""",601
16540,"""3.8/5""",93
38591,"""4.3 /5""",696
51636,,0
557,"""4.6/5""",2556
11784,"""4.0/5""",1913
3971,"""3.6/5""",6
992,"""3.4/5""",51
39744,"""4.1 /5""",159
41068,,0
36011,"""3.4 /5""",6
47079,,0
36485,"""4.3 /5""",104
50525,"""4.1 /5""",982
36909,"""3.3 /5""",5
16535,"""3.6/5""",22
34014,"""3.9 /5""",1143
16244,"""4.3/5""",324
4871,"""3.7/5""",52
4369,,0
35006,"""4.0 /5""",103
4548,"""4.2/5""",271
483,"""4.0/5""",191
25674,"""4.4/5""",1099
18031,"""4.6/5""",206
10006,"""3.6/5""",13
42658,"""3.7 /5""",81
17058,"""3.9/5""",668
25348,"""3.9/5""",82
41219,"""3.1 /5""",67
8812,"""4.0/5""",128
47493,"""3.1 /5""",27
38907,,0
8810,"""4.3/5""",480
30951,"""4.0 /5""",100
25079,,0
14640,"""4.2/5""",115
49509,"""3.5 /5""",10
48150,"""3.9 /5""",458
27596,"""4.4/5""",1853
10819,"""3.6/5""",108
15215,"""3.2/5""",13
20137,"""4.0/5""",1782
13914,"""3.1/5""",4
31095,"""4.3 /5""",1470
13701,"""2.7/5""",23
44681,,0
13439,"""NEW""",0
8999,"""3.9/5""",100
50040,"""3.7 /5""",50
5079,"""3.9/5""",315
26256,"""3.2 /5""",7
46607,,0
23950,"""3.7/5""",35
28910,,0
12646,"""3.9/5""",117
33690,"""4.0 /5""",366
49028,"""2.9 /5""",166
16464,"""4.1/5""",252
8039,"""4.1/5""",31
40855,,0
31677,"""4.2 /5""",1544
19443,"""3.7/5""",167
44600,"""3.5 /5""",5
1308,"""4.4/5""",288
37851,"""4.2 /5""",740
6472,,0
5576,"""4.0/5""",528
45738,"""3.4 /5""",258
31268,"""4.2 /5""",2714
18709,"""4.1/5""",1827
24375,"""3.4/5""",6
47057,"""3.6 /5""",70
43356,"""3.9 /5""",23
29368,"""3.5 /5""",738
47014,"""3.9 /5""",40
11942,"""3.9/5""",53
17960,"""4.0/5""",277
37081,"""3.3 /5""",9
42313,"""3.4 /5""",86
50539,"""4.2 /5""",120
41547,"""4.0 /5""",728
28216,"""4.1/5""",511
23547,"""3.1/5""",4
33492,"""3.4 /5""",36
26368,"""3.2 /5""",11
25819,,0
37883,"""4.1 /5""",54
33782,"""3.5 /5""",7
17985,"""3.8/5""",80
14247,"""3.4/5""",5
21208,"""3.5 /5""",29
15804,"""4.6/5""",1580
3322,"""3.7/5""",61
31301,"""4.2 /5""",767
4693,"""3.6/5""",12
27187,"""4.2/5""",106
42971,"""3.3 /5""",9
1601,,0
25476,,0
33005,"""4.1 /5""",28
3132,,0
7120,"""3.3/5""",90
24483,"""2.8/5""",69
9426,"""3.2/5""",6
39960,,0
41280,"""3.6 /5""",31
33686,"""4.3 /5""",68
43942,"""4.0 /5""",516
39102,,0
44497,"""3.7 /5""",67
34237,"""3.3 /5""",8
20198,"""4.1/5""",1406
25422,,0
35308,"""4.0 /5""",783
23509,"""3.6/5""",19
15496,,0
17644,"""4.0/5""",450
5344,"""3.4/5""",7
24849,"""4.1/5""",229
34379,,0
727,"""3.3/5""",7
4736,,0
44317,,0
38500,"""3.5 /5""",36
3505,"""3.8/5""",918
21667,"""3.5 /5""",14
10980,"""4.1/5""",1235
44290,,0
4835,"""3.7/5""",833
38614,"""4.6 /5""",3998
31597,"""3.6 /5""",21
16292,"""NEW""",0
38566,"""3.2 /5""",5
32697,"""3.9 /5""",660
49103,"""3.7 /5""",19
39000,"""3.7 /5""",15
3634,"""3.0/5""",23
7718,,0
48897,"""4.2 /5""",170
50893,,0
14415,,0
51044,"""4.6 /5""",478
45931,"""3.7 /5""",66
31571,"""3.3 /5""",5
48660,,0
321,"""3.1/5""",14
46731,"""4.1 /5""",143
33280,"""3.8 /5""",76
10315,"""4.0 /5""",94
3120,,0
40602,"""3.7 /5""",163
25698,"""3.5/5""",54
17560,"""3.9/5""",48
12306,,0
10771,,0
10544,"""NEW""",0
29415,"""3.6 /5""",11
884,"""3.7/5""",171
11266,,0
10739,,0
36277,,0
7241,,0
21155,"""3.8 /5""",31
13909,"""3.5/5""",8
8304,"""3.8/5""",100
38451,"""4.2 /5""",2854
24438,,0
33792,,0
37151,"""4.2 /5""",472
25998,"""3.8 /5""",65
48631,"""3.3 /5""",89
14172,"""3.4/5""",10
32194,"""3.6 /5""",32
39864,"""3.4 /5""",17
39206,"""NEW""",0
9626,"""NEW""",0
50645,"""3.3 /5""",6
37948,"""3.5 /5""",58
34953,"""3.8 /5""",371
2027,,0
42943,"""3.5 /5""",11
3021,"""3.8/5""",122
29834,"""3.8 /5""",23
2527,"""4.0/5""",62
27053,,0
40599,"""3.7 /5""",17
27328,,0
34759,"""4.4 /5""",1174
7706,"""3.1/5""",175
29707,"""4.0 /5""",1209
50843,"""3.5 /5""",18
44873,,0
29581,"""3.5 /5""",117
1333,"""3.1/5""",21
17188,"""3.9/5""",163
41927,,0
51182,"""3.2 /5""",145
11801,"""3.3/5""",4
17897,"""4.0/5""",1095
43248,"""4.4 /5""",2136
10258,"""3.5 /5""",12
40165,"""4.0 /5""",71
36152,,0
35413,"""3.9 /5""",97
6368,"""3.9/5""",75
9729,"""2.9/5""",36
9711,,0
2366,"""3.7/5""",37
36018,"""4.3 /5""",1810
16407,"""3.8/5""",82
1696,"""4.1/5""",952
19741,"""4.8/5""",186
21904,"""3.7/5""",6
14024,"""3.3/5""",4
41130,"""3.4 /5""",14
40056,"""3.9 /5""",111
2115,"""2.8/5""",14
10419,"""3.9/5""",65
31928,"""NEW""",0
28155,"""4.1/5""",1850
20215,"""3.8/5""",83
30486,,0
17864,"""3.7/5""",29
7040,"""3.9/5""",328
43856,"""4.2 /5""",261
23751,"""3.3/5""",34
33589,"""3.2 /5""",6
510,"""4.0/5""",66
11840,"""3.6/5""",112
48504,,0
48392,"""3.9 /5""",42
45850,"""4.2 /5""",215
25850,"""NEW""",0
22464,,0
49695,,0
12497,"""3.5/5""",8
44304,,0
7292,"""3.2/5""",4
14747,"""4.2/5""",4734
43084,,0
28528,"""3.9 /5""",484
19457,"""4.1/5""",522
18327,"""NEW""",0
30526,"""4.1 /5""",2449
1922,"""2.9/5""",231
6367,"""2.7/5""",77
8207,,0
13668,,0
41425,"""3.8 /5""",98
22384,"""3.8/5""",87
51585,"""NEW""",0
37738,"""4.4 /5""",721
50805,,0
20757,"""NEW""",0
14970,"""3.7/5""",73
38034,"""3.7 /5""",30
20737,"""3.6/5""",14
26556,"""4.1/5""",1850
23588,"""4.3/5""",2486
15500,"""3.3/5""",6
22077,"""3.8/5""",10
39616,"""2.9 /5""",57
50118,"""3.8 /5""",124
1889,,0
14008,,0
279,"""3.8/5""",90
37798,"""4.2 /5""",744
28149,"""4.3/5""",552
548,,0
37680,"""4.1 /5""",1014
47378,"""4.0 /5""",114
45735,,0
15166,"""3.9/5""",53
31892,,0
24274,"""3.9/5""",28
51127,"""3.8 /5""",515
19368,"""4.1/5""",207
36069,"""3.7 /5""",107
15597,"""4.2/5""",982
7273,,0
48943,"""3.9 /5""",72
26158,"""3.9 /5""",360
22232,"""3.5/5""",40
34797,"""4.4 /5""",469
32334,"""4.2 /5""",1077
33529,,0
39946,"""3.4 /5""",9
48452,"""4.0 /5""",790
8416,"""2.9/5""",257
698,"""3.7/5""",65
18000,"""4.1/5""",220
15829,"""3.1/5""",101
25910,"""3.9/5""",130
21210,"""3.6 /5""",31
19334,"""4.2/5""",2901
34305,"""3.8 /5""",18
39405,"""3.2 /5""",4
9628,,0
50183,"""3.9 /5""",117
24229,"""3.5/5""",312
15677,"""3.9/5""",158
3807,"""3.2/5""",113
18229,"""3.0/5""",16
45012,"""3.7 /5""",271
47073,"""3.7 /5""",28
105,"""3.5/5""",13
1751,,0
18394,"""3.7/5""",39
36690,"""4.4 /5""",9085
1786,,0
11721,"""3.6/5""",16
17657,"""3.6/5""",66
8730,"""4.0/5""",41
49878,"""4.0 /5""",545
8274,"""4.5/5""",3458
44179,"""3.7 /5""",114
11365,"""2.9/5""",53
16881,"""3.3/5""",10
33994,"""4.6 /5""",1026
43443,"""3.8 /5""",81
40699,"""3.8 /5""",111
24723,"""3.6/5""",244
9677,,0
7254,,0
51213,"""3.6 /5""",14
27809,"""3.4/5""",25
11983,"""4.0/5""",209
25130,"""3.3/5""",6
12647,"""4.2/5""",858
4497,,0
15887,"""3.5/5""",46
26511,"""3.9/5""",455
44973,"""3.8 /5""",55
23082,"""NEW""",0
20934,,0
12517,"""4.0/5""",1706
49207,"""2.9 /5""",19
3225,"""4.3/5""",141
9975,"""NEW""",0
11935,"""3.7/5""",15
34933,"""3.9 /5""",293
19879,"""3.1/5""",25
21878,"""3.7/5""",20
14485,"""3.0/5""",8
38003,"""3.9 /5""",170
6824,"""2.8/5""",295
40366,"""3.4 /5""",589
44994,"""4.1 /5""",505
3920,"""4.3/5""",994
19066,"""3.3/5""",5
16172,,0
5518,,0
46410,"""3.5 /5""",162
35093,"""3.6 /5""",176
29283,"""4.5 /5""",718
22567,"""3.7/5""",32
22124,"""4.4/5""",2241
30036,"""4.0 /5""",205
37214,"""NEW""",0
13962,,0
28143,,0
46895,"""4.3 /5""",397
12616,"""4.3/5""",500
37671,"""4.2 /5""",4748
21874,"""3.1/5""",178
13739,"""3.5/5""",11
8595,"""3.9/5""",73
25837,"""3.4/5""",6
758,"""3.4/5""",8
46958,"""3.7 /5""",162
13912,,0
27147,"""3.3/5""",7
14487,,0
46194,"""4.0 /5""",314
43571,"""3.9 /5""",56
4440,"""3.6/5""",5
1391,"""3.5/5""",51
7881,"""3.6/5""",49
9209,"""3.4/5""",19
2718,"""3.7/5""",28
8955,"""3.9/5""",153
12928,"""3.5/5""",75
16693,"""3.3/5""",5
7072,"""3.6/5""",124
10078,,0
46169,"""3.2 /5""",9
50863,"""4.0 /5""",69
26330,"""3.3 /5""",21
18494,"""4.2/5""",1855
37781,,0
42891,,0
28670,"""NEW""",0
50103,"""4.1 /5""",868
6514,,0
44833,"""4.7 /5""",2172
42091,"""3.2 /5""",4
29299,"""4.2 /5""",3236
41478,,0
46969,"""4.5 /5""",789
9479,"""4.4/5""",358
47141,"""3.4 /5""",7
7648,"""2.9/5""",86
16150,,0
16970,"""4.3/5""",797
7055,"""4.5/5""",733
9876,"""NEW""",0
3089,"""3.4/5""",22
12334,"""4.1/5""",118
17022,"""4.0/5""",603
41966,"""3.3 /5""",10
21042,"""4.3 /5""",1268
45399,"""3.6 /5""",219
17512,"""4.3/5""",4108
19313,"""4.2/5""",536
38401,,0
18968,,0
50654,"""3.7 /5""",34
1547,,0
49217,"""4.1 /5""",317
32791,"""4.4 /5""",149
7764,"""3.5/5""",261
27132,,0
44735,"""2.9 /5""",325
35397,"""3.8 /5""",156
15899,"""4.0/5""",371
12920,"""3.9/5""",645
30610,,0
49198,"""3.8 /5""",116
25031,"""3.7/5""",32
6028,,0
44822,"""3.6 /5""",251
14430,,0
6882,"""3.1/5""",18
22550,"""3.6/5""",35
22746,"""NEW""",0
50402,"""3.8 /5""",201
10050,,0
25062,"""3.4/5""",6
17399,"""NEW""",0
40582,"""3.6 /5""",9
43043,,0
37237,"""NEW""",0
25119,,0
49448,"""3.7 /5""",11
51447,,0
50241,"""3.0 /5""",11
38486,"""4.0 /5""",100
34700,"""4.2 /5""",1370
23354,"""3.7/5""",171
23629,"""4.0/5""",808
47144,"""3.5 /5""",7
43038,"""3.9 /5""",58
44897,"""3.4 /5""",57
23919,"""3.7/5""",7
39408,"""4.3 /5""",950
5603,,0
40039,"""4.1 /5""",96
26353,,0
27337,"""3.9/5""",187
48521,"""3.5 /5""",45
23732,"""3.6/5""",60
42758,"""3.0 /5""",108
18157,"""4.0/5""",419
36345,,0
31870,,0
45731,"""3.6 /5""",22
43362,"""4.0 /5""",1218
26157,"""3.3 /5""",30
47623,"""4.2 /5""",986
19171,"""3.6/5""",78
39006,"""3.2 /5""",7
2057,"""3.9/5""",78
46307,"""4.0 /5""",280
50178,"""3.5 /5""",325
28828,"""4.0 /5""",126
6475,"""3.5/5""",17
47541,"""3.7 /5""",23
44322,"""3.0 /5""",44
16513,"""3.8/5""",88
4156,"""3.6/5""",27
30001,"""3.6 /5""",22
51243,"""3.7 /5""",64
30732,"""NEW""",0
14882,"""3.2/5""",4
49697,"""3.1 /5""",117
13133,"""3.8/5""",169
21277,"""NEW""",0
21930,"""3.7/5""",37
39433,"""4.2 /5""",287
31334,"""3.6 /5""",32
27403,"""3.5/5""",15
29128,"""3.8 /5""",63
1636,,0
51018,,0
18138,"""3.5/5""",9
51709,"""3.7 /5""",34
14032,"""NEW""",0
24650,"""3.4/5""",10
12774,"""3.8/5""",262
8994,"""3.6/5""",20
5700,,0
48596,"""3.7 /5""",111
25667,,0
6170,"""4.2/5""",38
46612,"""3.4 /5""",11
48198,"""3.9 /5""",1377
17854,"""2.8/5""",91
46333,"""3.8 /5""",59
26488,"""4.7/5""",10471
17054,"""3.6/5""",777
18396,,0
19342,"""3.8/5""",201
919,"""3.7/5""",127
9273,"""3.7/5""",54
31673,"""4.4 /5""",287
46669,"""3.8 /5""",35
10171,"""3.8/5""",86
2186,,0
12349,"""4.0/5""",1205
5240,"""4.1/5""",569
16368,,0
29232,"""4.3 /5""",2572
6036,"""3.1/5""",28
32365,"""2.9 /5""",343
26143,"""3.8 /5""",21
9835,"""4.4/5""",320
2250,"""NEW""",0
15950,"""4.0/5""",99
23087,"""4.4/5""",825
27208,"""3.6/5""",41
35303,"""4.0 /5""",187
42311,"""3.9 /5""",58
40212,"""3.7 /5""",10
10780,"""3.6/5""",34
14294,"""3.3/5""",7
45809,"""4.6 /5""",4453
2295,"""3.9/5""",165
8012,"""3.8/5""",632
37169,"""4.1 /5""",271
8585,"""4.3/5""",189
45058,,0
26842,"""4.4/5""",1804
3714,"""NEW""",0
23727,"""2.6/5""",174
7789,"""3.3/5""",218
6084,"""4.3/5""",666
37349,,0
35008,"""3.9 /5""",192
33976,"""4.3 /5""",1593
25997,"""4.1 /5""",232
6466,,0
24711,"""3.9/5""",293
6675,"""3.8/5""",286
11123,"""3.5/5""",239
12005,,0
37965,"""4.3 /5""",327
28135,,0
19405,"""3.7/5""",203
40913,"""3.8 /5""",78
9601,"""3.5/5""",9
6978,"""3.2/5""",19
32710,"""3.5 /5""",21
34292,"""3.8 /5""",37
48993,"""3.6 /5""",25
50258,"""3.8 /5""",63
15937,"""3.6/5""",218
6716,"""3.9/5""",191
28520,"""4.0 /5""",515
34698,"""4.3 /5""",1561
37897,"""4.3 /5""",579
12037,"""4.2/5""",220
48433,"""4.2 /5""",366
49966,"""3.7 /5""",19
36876,"""3.9 /5""",626
17187,"""3.8/5""",251
51545,"""3.4 /5""",6
4100,"""3.6/5""",27
39154,"""4.2 /5""",233
4452,"""3.1/5""",19
45974,"""2.8 /5""",119
1411,"""3.4/5""",36
32817,"""3.8 /5""",117
31404,"""3.2 /5""",15
36480,"""4.1 /5""",511
6553,"""4.5/5""",203
45141,"""3.7 /5""",47
37806,,0
33359,"""NEW""",0
50189,"""3.3 /5""",65
17547,"""2.9/5""",319
49517,"""3.1 /5""",5
25346,"""3.9/5""",24
4831,"""3.7/5""",194
4212,,0
33469,"""3.1 /5""",12
12586,"""4.4/5""",2041
7389,"""3.8/5""",241
26538,"""4.0/5""",1236
30019,"""3.5 /5""",20
32883,"""3.4 /5""",54
3375,"""4.0 /5""",53
14616,"""4.1/5""",252
24118,"""4.0/5""",96
31152,"""3.8 /5""",22
839,"""3.7/5""",57
20872,"""4.4/5""",360
253,"""4.1/5""",185
36075,"""3.6 /5""",117
26455,"""3.6 /5""",77
5636,"""3.8/5""",263
40387,"""4.0 /5""",397
7766,"""3.9/5""",328
49363,,0
50562,"""3.9 /5""",122
40478,"""3.4 /5""",11
8871,"""4.0/5""",59
17460,"""3.3/5""",6
6118,"""4.1/5""",209
18566,"""3.4/5""",4
33725,"""3.5 /5""",7
20750,,0
22750,"""3.1/5""",4
39451,"""3.8 /5""",24
50385,"""3.8 /5""",29
24573,"""3.7/5""",26
40594,"""2.6 /5""",492
27720,"""3.8/5""",23
41725,"""3.7 /5""",20
44305,,0
26674,"""3.9/5""",341
13273,"""4.0/5""",97
34132,"""4.0 /5""",57
41469,,0
11100,"""2.6/5""",208
10345,,0
11509,"""4.4/5""",1213
11119,"""4.0/5""",161
48202,"""4.5 /5""",1431
18526,"""4.2/5""",734
32815,"""4.0 /5""",76
48263,"""4.1 /5""",1222
23674,"""3.4/5""",19
24019,"""3.7/5""",23
23637,"""4.0/5""",310
8984,"""3.8/5""",231
19280,"""4.1/5""",2415
51201,"""3.5 /5""",40
13848,"""3.5/5""",11
48759,"""4.3 /5""",502
28578,"""NEW""",0
39764,"""3.4 /5""",221
36559,"""3.4 /5""",9
45364,"""2.7 /5""",23
29794,"""3.9 /5""",70
42329,"""3.5 /5""",59
40747,"""2.9 /5""",59
4073,"""3.2/5""",97
7640,"""3.7/5""",38
22323,"""4.0/5""",99
39511,"""4.0 /5""",1192
2188,,0
43145,"""4.0 /5""",49
33245,"""3.7 /5""",13
11112,"""NEW""",0
4671,"""3.5/5""",378
44760,"""4.2 /5""",592
33198,"""3.8 /5""",278
34099,"""3.9 /5""",220
31838,"""3.4 /5""",5
37796,"""4.1 /5""",159
32969,"""3.8 /5""",48
45572,"""3.8 /5""",20
19481,"""2.7/5""",85
50160,,0
15010,"""3.8/5""",48
38934,"""4.1 /5""",274
37608,"""4.8 /5""",524
46687,"""3.8 /5""",46
39297,,0
25558,"""NEW""",0
14346,"""3.7/5""",14
6959,"""4.2/5""",334
16098,"""3.4/5""",9
14683,"""4.1/5""",3248
13050,,0
34619,"""3.6 /5""",38
12329,"""4.4/5""",223
17212,"""3.4/5""",8
5204,"""4.1/5""",54
1150,"""3.7/5""",30
24049,"""3.6/5""",31
26634,"""3.5/5""",11
27546,,0
50563,"""3.9 /5""",176
4523,"""3.4/5""",11
42372,"""4.0 /5""",63
1523,"""3.7/5""",33
31155,"""3.8 /5""",47
31142,"""4.0 /5""",152
3925,"""4.5/5""",1365
46597,"""3.2 /5""",11
19036,"""2.9/5""",17
10462,"""3.6/5""",41
2320,"""3.5/5""",65
5561,,0
40225,"""3.5 /5""",7
21788,"""4.1/5""",206
42224,"""3.8 /5""",23
32443,"""3.9 /5""",230
7350,"""3.8/5""",572
43271,"""4.6 /5""",2519
15237,"""3.3/5""",7
14848,"""NEW""",0
5454,"""3.8/5""",18
35142,"""3.6 /5""",38
42180,"""4.0 /5""",3256
50819,"""2.8 /5""",21
31440,"""3.8 /5""",214
37233,"""4.0 /5""",59
1042,"""3.6/5""",102
15113,,0
3586,"""3.8/5""",39
32571,"""3.3 /5""",10
21966,"""3.7/5""",171
3229,"""4.2/5""",820
29759,,0
44644,"""3.8 /5""",62
33867,"""4.3 /5""",193
9912,,0
31319,"""NEW""",0
14335,"""3.5/5""",24
3370,"""3.3 /5""",4
39537,"""4.1 /5""",52
26908,"""4.2/5""",174
20782,"""NEW""",0
31557,"""3.1 /5""",8
20205,"""3.6/5""",74
13959,"""NEW""",0
21400,"""3.8 /5""",42
6313,"""2.2/5""",48
18385,"""3.7/5""",34
